country, Code,year,gdpus,gdpint,lifexp,healthpercent
Iraq,IRQ,2005,1849.603911,9701.238056,68.349998,4.13339428
Iraq,IRQ,2006,2351.812429,10740.83541,68.217003,2.99905461
Iraq,IRQ,2007,3129.224922,10905.91196,68.155998,3.69178171
Iraq,IRQ,2008,4521.03247,11736.73816,68.177002,3.9279652
Iraq,IRQ,2009,3735.144836,11905.19641,68.282997,4.64971686
Iraq,IRQ,2010,4502.749048,12460.33797,68.464996,3.82046695
Iraq,IRQ,2011,5854.614497,13261.60145,68.702003,3.31821307
Iraq,IRQ,2012,6651.12242,14895.39198,68.962997,5.26411877
Iraq,IRQ,2013,6925.224046,15603.90725,69.219002,5.9199233
Ireland,IRL,2003,41107.15532,36235.84691,78.017998,7.04763499
Ireland,IRL,2004,47631.06377,38696.59078,78.417,7.33848733
Ireland,IRL,2005,50886.82789,40444.61322,78.801003,7.26683559
Ireland,IRL,2006,54326.09713,44246.445,79.162003,7.22353538
Ireland,IRL,2007,61388.17457,46763.0426,79.498001,7.57001772
Ireland,IRL,2008,61235.40105,44264.43019,79.806999,8.64102477
Ireland,IRL,2009,51983.78892,41567.21192,80.087997,9.53009384
Ireland,IRL,2010,48538.58776,43221.45984,80.339996,8.76096475
Ireland,IRL,2011,52567.52568,45477.0109,80.564003,8.14533747
Ireland,IRL,2012,49231.36254,46552.98012,80.766998,8.32055052
Ireland,IRL,2013,52034.76736,48310.047,80.956001,8.00927632
Israel,ISR,2003,18946.99942,23788.00887,79.713997,7.43618123
Israel,ISR,2004,19888.172,25222.88543,79.991997,7.34611873
Israel,ISR,2005,20611.17931,24885.21849,80.268997,7.43511313
Israel,ISR,2006,21905.01769,25775.11425,80.538002,7.37962269
Israel,ISR,2007,25008.6037,27623.89333,80.793999,7.36888637
Israel,ISR,2008,29657.44201,27516.22992,81.033997,7.32999547
Israel,ISR,2009,27795.87671,27578.42911,81.257004,7.45871596
Israel,ISR,2010,30661.99004,28856.10274,81.461998,7.35697387
Israel,ISR,2011,33657.15727,30528.74772,81.652,7.39438605
Israel,ISR,2012,32569.59683,31750.63001,81.830002,7.73373175
Israel,ISR,2013,36393.66932,34225.29035,82.001999,7.89399062
Italy,ITA,2003,27387.2258,29079.55062,80.414001,8.17185036
Italy,ITA,2004,31174.56118,29468.15937,80.683998,8.49431614
Italy,ITA,2005,31959.26215,30051.77252,80.936996,8.70707069
Italy,ITA,2006,33410.7482,32350.57784,81.171997,8.81849072
Italy,ITA,2007,37698.78573,33983.15182,81.387001,8.48168567
Italy,ITA,2008,40640.18465,35402.91755,81.585999,8.88584923
Italy,ITA,2009,36976.84512,34549.27609,81.771004,9.41489657
Italy,ITA,2010,35849.37364,35075.7532,81.945,9.41991203
Italy,ITA,2011,38334.68477,36347.34335,82.114998,9.27499911
Italy,ITA,2012,34814.12436,36237.10964,82.282997,9.28206804
Italy,ITA,2013,35370.27441,36131.13125,82.454002,9.21721878
Jamaica,JAM,2003,3465.221998,6989.42444,72.911003,4.55821974
Jamaica,JAM,2004,3719.97351,7233.303308,73.167,4.80457328
Jamaica,JAM,2005,4082.240762,7489.149502,73.445999,4.06830563
Jamaica,JAM,2006,4313.160082,7898.118379,73.738998,4.22114615
Jamaica,JAM,2007,4620.517913,8179.415263,74.038002,4.87190883
Jamaica,JAM,2008,4902.492378,8228.632437,74.334,5.40429222
Jamaica,JAM,2009,4293.383274,7892.395196,74.619003,5.15809611
Jamaica,JAM,2010,4682.728424,7834.754034,74.883003,5.29687787
Jamaica,JAM,2011,5103.549487,8099.462488,75.122002,5.21156436
Jamaica,JAM,2012,5210.303363,8164.176835,75.334,5.65711987
Jamaica,JAM,2013,5006.144952,8306.191233,75.523003,5.90574802
Japan,JPN,2003,34808.39092,28867.92278,81.886002,7.99594428
Japan,JPN,2004,37688.72234,30382.78917,82.091003,8.03487741
Japan,JPN,2005,37217.64873,31663.4531,82.275002,8.18154267
Japan,JPN,2006,35433.98896,33057.58961,82.438004,8.19413457
Japan,JPN,2007,35275.22843,34529.13336,82.585999,8.24853451
Japan,JPN,2008,39339.29757,34798.7659,82.722,8.59902664
Japan,JPN,2009,40855.17564,33099.27036,82.849998,9.51396085
Japan,JPN,2010,44507.67639,34996.32446,82.973999,9.57849715
Japan,JPN,2011,48167.99727,35774.69671,83.097,10.07184997
Japan,JPN,2012,48603.47665,37191.38595,83.222,10.16980518
Japan,JPN,2013,40454.44746,38974.07949,83.350998,10.24737667
Jordan,JOR,2003,1889.213962,6662.089855,72.255997,9.15453269
Jordan,JOR,2004,2061.456882,7245.362016,72.427002,9.05278809
Jordan,JOR,2005,2203.083787,7835.062165,72.594002,8.88253327
Jordan,JOR,2006,2537.30049,8405.573025,72.760002,8.08490328
Jordan,JOR,2007,2762.806354,8944.458978,72.924004,8.34550992
Jordan,JOR,2008,3385.609665,9332.511213,73.086998,8.77647005
Jordan,JOR,2009,3492.130906,9436.645425,73.25,9.54302829
Jordan,JOR,2010,3679.190275,9281.116135,73.412003,8.4176322
Jordan,JOR,2011,3807.324145,9214.206624,73.570999,8.38611431
Jordan,JOR,2012,3870.753211,9129.319794,73.728996,8.00466753
Jordan,JOR,2013,3992.867107,9062.010176,73.883003,7.23316979
Kazakhstan,KAZ,2003,2068.123657,11360.99333,64.524002,3.69562808
Kazakhstan,KAZ,2004,2874.288291,12705.43385,64.875,3.95180407
Kazakhstan,KAZ,2005,3771.278957,14259.0187,65.220001,4.06951322
Kazakhstan,KAZ,2006,5291.57565,16098.51091,65.586998,3.72656036
Kazakhstan,KAZ,2007,6771.414797,17793.14788,66.008003,3.18543508
Kazakhstan,KAZ,2008,8513.564645,18513.92541,66.496002,3.64857277
Kazakhstan,KAZ,2009,7165.27705,18387.20191,67.041,4.13485255
Kazakhstan,KAZ,2010,9070.649972,19690.38497,67.612999,4.42042194
Kazakhstan,KAZ,2011,11634.42422,21277.70637,68.169998,4.05524966
Kazakhstan,KAZ,2012,12387.18982,22392.20367,68.676003,4.3153085
Kazakhstan,KAZ,2013,13890.85601,23773.81933,69.101997,4.29914863
Kenya,KEN,2003,436.6875357,1771.60072,53.412998,4.44734056
Kenya,KEN,2004,458.8843551,1861.732531,54.513,4.28974554
Kenya,KEN,2005,519.7999346,1980.18918,55.819,4.36354595
Kenya,KEN,2006,697.0066385,2114.259743,57.271,4.24362134
Kenya,KEN,2007,839.1081117,2256.26789,58.784,4.07795506
Kenya,KEN,2008,916.8992515,2243.288394,60.275002,3.89959146
Kenya,KEN,2009,920.0816252,2271.887012,61.68,4.16756719
Kenya,KEN,2010,967.3400773,2425.760617,62.936001,3.97371597
Kenya,KEN,2011,987.4453967,2556.870916,64.008003,5.2314281
Kenya,KEN,2012,1155.020582,2650.443328,64.906998,5.49053237
Kenya,KEN,2013,1229.114798,2776.526567,65.651001,5.56790477
Kiribati,KIR,2003,1015.038605,1669.000139,64.598999,9.97939239
Kiribati,KIR,2004,1130.602806,1656.264798,64.739998,10.39189376
Kiribati,KIR,2005,1214.556667,1759.55826,64.859001,10.05853597
Kiribati,KIR,2006,1151.555618,1748.301393,64.960999,10.92704338
Kiribati,KIR,2007,1357.632211,1795.291131,65.054001,13.65860476
Kiribati,KIR,2008,1413.30234,1757.832584,65.146004,12.22926894
Kiribati,KIR,2009,1297.285141,1738.725516,65.244003,12.24187853
Kiribati,KIR,2010,1493.16051,1696.511974,65.353996,10.51872977
Kiribati,KIR,2011,1692.613277,1706.480953,65.481003,10.42241736
Kiribati,KIR,2012,1763.815497,1794.518408,65.623001,10.37479425
Kiribati,KIR,2013,1724.361737,1894.779074,65.779999,10.15483768
Kuwait,KWT,2003,22071.56961,67552.42741,73.366997,3.22905642
Kuwait,KWT,2004,26921.08278,75528.22353,73.433998,2.7557707
Kuwait,KWT,2005,35490.26132,83224.57488,73.504997,2.37794798
Kuwait,KWT,2006,42717.55725,88328.01607,73.584,2.25224274
Kuwait,KWT,2007,45793.97614,91268.60723,73.669998,2.13286507
Kuwait,KWT,2008,55571.99806,90011.78217,73.764,1.93147895
Kuwait,KWT,2009,37567.30121,79296.86474,73.867996,3.87051709
Kuwait,KWT,2010,38497.61696,73682.86838,73.978996,2.7596631
Kuwait,KWT,2011,48268.5912,77459.53831,74.096001,2.61661289
Kuwait,KWT,2012,51264.07134,79047.76387,74.217003,2.57201714
Kuwait,KWT,2013,48399.90581,76667.70633,74.337997,2.5600271
Kyrgyzstan,KGZ,2003,380.5073624,1906.556261,66.792,5.42793328
Kyrgyzstan,KGZ,2004,433.2351189,2071.417492,66.912003,5.57289951
Kyrgyzstan,KGZ,2005,476.55213,2110.377936,67.046997,5.82230709
Kyrgyzstan,KGZ,2006,543.1107024,2218.727934,67.237999,6.73429073
Kyrgyzstan,KGZ,2007,721.7686908,2448.899199,67.514,6.87338793
Kyrgyzstan,KGZ,2008,966.3936272,2681.122187,67.887001,6.07102722
Kyrgyzstan,KGZ,2009,871.2243893,2746.102655,68.346001,6.79492613
Kyrgyzstan,KGZ,2010,880.0377751,2733.729337,68.860001,6.65733621
Kyrgyzstan,KGZ,2011,1123.883168,2920.60321,69.380997,6.17973864
Kyrgyzstan,KGZ,2012,1177.974735,2922.702873,69.861,6.97356873
Kyrgyzstan,KGZ,2013,1282.437162,3229.349349,70.264999,6.6786385
Latvia,LVA,2003,5134.905694,11025.95886,70.709,6.15252413
Latvia,LVA,2004,6351.080125,12223.02121,70.931999,6.51218398
Latvia,LVA,2005,7558.742006,13847.59667,71.129997,6.37415759
Latvia,LVA,2006,9667.9757,15761.59961,71.339996,6.7991405
Latvia,LVA,2007,14044.01589,18122.174,71.598,7.01215151
Latvia,LVA,2008,16348.53121,19432.2592,71.920998,6.63050503
Latvia,LVA,2009,12219.37379,16889.03651,72.306999,6.83979658
Latvia,LVA,2010,11326.21947,17592.62793,72.737999,6.55480303
Latvia,LVA,2011,13702.68947,19773.24353,73.177002,6.09974017
Latvia,LVA,2012,13822.80559,21252.7179,73.586998,5.90778351
Latvia,LVA,2013,15032.22924,22696.81122,73.936996,5.66928247
Lebanon,LBN,2003,5425.66907,10199.93341,75.891998,9.3023934
Lebanon,LBN,2004,5424.22356,10635.28706,76.350998,8.90980781
Lebanon,LBN,2005,5339.441291,10927.84895,76.786003,8.41980531
Lebanon,LBN,2006,5372.065899,11240.14171,77.186996,8.83001398
Lebanon,LBN,2007,6014.271115,12528.2409,77.553001,8.9037559
Lebanon,LBN,2008,7012.775759,13856.42297,77.880997,8.07052509
Lebanon,LBN,2009,8400.268878,15134.80035,78.172997,7.42448512
Lebanon,LBN,2010,8763.826274,15951.95653,78.43,7.19133602
Lebanon,LBN,2011,8734.900653,15694.96566,78.655998,7.12492597
Lebanon,LBN,2012,8787.946608,15245.76017,78.860001,6.9909271
Lebanon,LBN,2013,8406.285153,14565.7376,79.050003,6.63325169
Lesotho,LSO,2003,603.636279,1589.687042,46.021,7.1297893
Lesotho,LSO,2004,781.5145936,1647.615436,46.077999,6.96398382
Lesotho,LSO,2005,862.9463118,1745.3017,46.521,6.29584414
Lesotho,LSO,2006,915.7757504,1859.642439,47.265999,7.11552059
Lesotho,LSO,2007,918.4327017,1984.166649,48.171001,8.46770338
Lesotho,LSO,2008,934.4208563,2138.77709,49.112,8.85089519
Lesotho,LSO,2009,923.1360931,2180.361986,50.014,9.79523187
Lesotho,LSO,2010,1173.260212,2326.656062,50.826,10.87000705
Lesotho,LSO,2011,1352.384303,2503.173766,51.529999,11.78852824
Lesotho,LSO,2012,1281.50016,2666.440334,52.158001,11.14497984
Lesotho,LSO,2013,1196.01335,2731.966749,52.737999,11.07282138
Liberia,LBR,2003,133.4945108,486.2156545,53.323002,3.43834059
Liberia,LBR,2004,149.4452549,502.9640936,54.084,8.77485716
Liberia,LBR,2005,168.6480254,532.3540947,55.051998,8.0358831
Liberia,LBR,2006,178.927099,572.7162985,56.136002,10.90408771
Liberia,LBR,2007,210.3733292,618.8861988,57.207001,10.23524323
Liberia,LBR,2008,232.061732,648.426741,58.167,11.82501159
Liberia,LBR,2009,303.0667491,661.1688639,58.977001,14.39018881
Liberia,LBR,2010,327.4205097,685.5006861,59.631001,11.86712183
Liberia,LBR,2011,379.6895803,734.3262738,60.154999,11.23228864
Liberia,LBR,2012,415.0361958,786.1243216,60.615002,10.18650065
Liberia,LBR,2013,454.1222236,847.1320298,61.066002,9.25436605
Lithuania,LTU,2003,5505.535669,12066.98194,71.527,6.45979375
Lithuania,LTU,2004,6706.966998,13040.66472,71.617996,5.67346919
Lithuania,LTU,2005,7863.162009,14526.10421,71.695,5.83432657
Lithuania,LTU,2006,9240.642548,16494.01145,71.795998,6.19588569
Lithuania,LTU,2007,12297.91535,19088.06126,71.957001,6.22384874
Lithuania,LTU,2008,14961.56818,20744.07829,72.196999,6.60837899
Lithuania,LTU,2009,11837.39103,18164.39629,72.514999,7.53257874
Lithuania,LTU,2010,11984.86857,20129.68803,72.890999,7.09033823
Lithuania,LTU,2011,14357.73679,22854.21007,73.290001,6.85596808
Lithuania,LTU,2012,14341.08306,24657.87898,73.671997,6.66789481
Lithuania,LTU,2013,15712.82376,26717.07501,74.002998,6.59045056
Luxembourg,LUX,2003,65445.88503,60035.75547,78.405998,7.66728887
Luxembourg,LUX,2004,75716.35108,64096.86448,78.644997,8.20455465
Luxembourg,LUX,2005,80289.69641,68220.06448,78.888,7.94570112
Luxembourg,LUX,2006,89739.7117,77996.24278,79.144997,7.74947883
Luxembourg,LUX,2007,106018.4928,83948.78655,79.420998,6.79800543
Luxembourg,LUX,2008,114293.8433,86693.89512,79.718002,7.33859064
Luxembourg,LUX,2009,103198.6693,82362.30945,80.031998,8.1146262
Luxembourg,LUX,2010,104965.3061,85779.0824,80.350998,7.68088676
Luxembourg,LUX,2011,115761.5077,92005.01684,80.663002,7.3409169
Luxembourg,LUX,2012,106749.0136,91622.17742,80.952003,7.17505184
Luxembourg,LUX,2013,113751.8005,95697.10157,81.210999,7.09750397
Madagascar,MDG,2003,316.7998965,1124.373507,60.256001,4.81306658
Madagascar,MDG,2004,245.1235876,1180.242607,60.751999,4.8875444
Madagascar,MDG,2005,274.8197023,1237.201112,61.212002,5.03002085
Madagascar,MDG,2006,292.1507443,1300.704121,61.650002,5.11190088
Madagascar,MDG,2007,377.8482928,1378.26419,62.078999,4.98399653
Madagascar,MDG,2008,470.733254,1463.094812,62.508999,4.49573889
Madagascar,MDG,2009,415.6893226,1375.638427,62.944,4.70033897
Madagascar,MDG,2010,412.7309341,1357.654563,63.388,4.86435014
Madagascar,MDG,2011,454.963464,1367.543082,63.835999,4.2355947
Madagascar,MDG,2012,443.9061001,1396.203885,64.279999,3.45623205
Madagascar,MDG,2013,461.7230722,1411.918029,64.712997,4.14767794
Malawi,MWI,2003,260.1052517,684.8543688,47.842999,6.34731849
Malawi,MWI,2004,274.2256294,721.9696787,48.735001,7.81617071
Malawi,MWI,2005,280.3673842,748.0958764,49.846001,8.20169881
Malawi,MWI,2006,297.6971211,783.9016678,51.162998,8.99284504
Malawi,MWI,2007,320.2227274,855.7850727,52.630001,9.31250037
Malawi,MWI,2008,372.842678,910.9173989,54.176998,10.69761085
Malawi,MWI,2009,420.7379657,964.3149381,55.744999,10.17733374
Malawi,MWI,2010,458.8681744,1012.067458,57.263,10.04536369
Malawi,MWI,2011,512.1254051,1051.185996,58.667,11.67225735
Malawi,MWI,2012,374.5018802,1058.912262,59.926998,12.05577458
Malawi,MWI,2013,332.9223039,1099.200591,61.02,10.96199023
Malaysia,MYS,2003,4463.675893,14411.36407,73.241997,3.95394002
Malaysia,MYS,2004,4955.477743,15507.21495,73.356003,3.74492489
Malaysia,MYS,2005,5593.822995,16540.79421,73.462997,3.29181275
Malaysia,MYS,2006,6222.982955,17667.75359,73.577003,3.65423211
Malaysia,MYS,2007,7269.17114,19488.42784,73.704002,3.60562884
Malaysia,MYS,2008,8513.629541,20162.89782,73.851997,3.4712822
Malaysia,MYS,2009,7326.744435,19448.27568,74.022003,3.97454959
Malaysia,MYS,2010,9071.356987,20680.32076,74.209999,3.99044068
Malaysia,MYS,2011,10405.12062,21818.87569,74.407997,3.88778674
Malaysia,MYS,2012,10779.49641,23007.12867,74.606003,4.01140506
Malaysia,MYS,2013,10882.27842,24033.99905,74.796997,4.01811554
Maldives,MDV,2003,3432.247841,6788.425933,72.602997,5.89706416
Maldives,MDV,2004,3853.333408,7690.620625,73.417999,5.88874714
Maldives,MDV,2005,3488.493769,7088.648653,74.151001,9.52452498
Maldives,MDV,2006,4428.522898,8443.880725,74.771004,7.37121198
Maldives,MDV,2007,5002.862285,9112.530361,75.268997,6.64152393
Maldives,MDV,2008,5828.621374,10092.70551,75.648003,9.30458288
Maldives,MDV,2009,5970.16059,9681.450619,75.919998,9.21822502
Maldives,MDV,2010,6330.79498,10301.70575,76.112,7.92926355
Maldives,MDV,2011,6497.550443,11126.94559,76.259003,8.11412868
Maldives,MDV,2012,6541.070465,11373.46296,76.401001,9.16358288
Maldives,MDV,2013,7112.33575,11853.99048,76.570999,11.16425478
Mali,MLI,2003,391.7912801,1456.524978,50.373001,6.25006856
Mali,MLI,2004,439.3572924,1472.481882,51.223999,6.2798959
Mali,MLI,2005,487.9402556,1567.708574,52.056999,6.33580578
Mali,MLI,2006,521.6425796,1636.445353,52.839001,6.55543828
Mali,MLI,2007,595.6368319,1681.662578,53.553001,6.97251095
Mali,MLI,2008,689.6784228,1737.714752,54.193001,6.7369722
